Time,Latitude,Longitude,AccelX(m/s^2),AccelY(m/s^2),AccelZ(m/s^2),Abs_Altitude(m),mode
19978001,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19978184,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
19978311,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19978454,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19978605,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
19978733,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19978869,38.2612233,140.8485612,0.3,0.74,-9.77,0,0
19979020,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19979203,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
19979330,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
19979473,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19979624,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
19979750,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
19979887,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
19980038,38.2612233,140.8485612,0.28,0.76,-9.79,0,0
19980222,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19980349,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
19980491,38.2612233,140.8485612,0.24,0.74,-9.77,0,0
19980617,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
19980755,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
19980906,38.2612233,140.8485612,0.24,0.76,-9.79,0,0
19981057,38.2612233,140.8485612,0.24,0.7,-9.77,0,0
19981240,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
19981366,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19981510,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19981638,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
19981774,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19981925,38.2612233,140.8485612,0.28,0.72,-9.81,0,0
19982076,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19982259,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
19982386,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19982529,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
19982655,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
19982793,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19982944,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19983095,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
19983278,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
19983404,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
19983548,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
19983674,38.2612233,140.8485612,0.26,0.7,-9.77,0,0
19983812,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19983963,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19984114,38.2612233,140.8485612,0.28,0.76,-9.77,0,0
19984297,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
19984426,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
19984567,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
19984693,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19984831,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
19984982,38.2612233,140.8485612,0.28,0.7,-9.81,0,0
19985133,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
19985316,38.2612233,140.8485612,0.28,0.72,-9.81,0,0
19985443,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
19985586,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19985712,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19985850,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19986001,38.2612233,140.8485612,0.24,0.7,-9.79,0,0
19986152,38.2612233,140.8485612,0.28,0.72,-9.77,0,0
19986334,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19986461,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19986605,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
19986731,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19986869,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
19987020,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
19987171,38.2612233,140.8485612,0.26,0.72,-9.75,0,0
19987354,38.2612233,140.8485612,0.24,0.7,-9.81,0,0
19987480,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19987624,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
19987758,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
19987887,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19988038,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
19988189,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
19988372,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
19988499,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
19988627,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19988755,38.2612233,140.8485612,0.28,0.76,-9.82,0,0
19988906,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
19989057,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19989208,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19989391,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19989518,38.2612233,140.8485612,0.26,0.74,-9.75,0,0
19989645,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19989774,38.2612233,140.8485612,0.26,0.74,-9.84,0,0
19989925,38.2612233,140.8485612,0.24,0.76,-9.79,0,0
19990076,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
19990227,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
19990410,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
19990537,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
19990664,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19990793,38.2612233,140.8485612,0.24,0.74,-9.77,0,0
19990944,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
19991095,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
19991246,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19991430,38.2612233,140.8485612,0.24,0.76,-9.84,0,0
19991557,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19991684,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19991813,38.2612233,140.8485612,0.26,0.76,-9.77,0,0
19991964,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
19992115,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19992266,38.2612233,140.8485612,0.28,0.74,-9.82,0,0
19992449,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19992576,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
19992702,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
19992832,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
19992983,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19993134,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19993285,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
19993468,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
19993595,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
19993721,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
19993851,38.2612233,140.8485612,0.26,0.72,-9.75,0,0
19994002,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19994153,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19994304,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
19994487,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
19994614,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
19994741,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19994870,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
19995021,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
19995172,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19995323,38.2612233,140.8485612,0.28,0.78,-9.79,0,0
19995506,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19995635,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
19995762,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19995889,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
19996040,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
19996191,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
19996342,38.2612233,140.8485612,0.26,0.7,-9.79,0,0
19996524,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19996651,38.2612233,140.8485612,0.22,0.72,-9.79,0,0
19996784,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
19996911,38.2612233,140.8485612,0.24,0.7,-9.82,0,0
19997059,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
19997210,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
19997361,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
19997544,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
19997670,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19997797,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
19997927,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
19998078,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
19998229,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
19998380,38.2612233,140.8485612,0.26,0.72,-9.84,0,0
19998564,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
19998691,38.2612233,140.8485612,0.24,0.78,-9.77,0,0
19998818,38.2612233,140.8485612,0.24,0.74,-9.77,0,0
19998946,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19999097,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
19999248,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
19999399,38.2612233,140.8485612,0.26,0.76,-9.77,0,0
19999582,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
19999709,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
19999838,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
19999965,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20000116,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
20000267,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
20000418,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20000601,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20000728,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
20000855,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20000984,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20001135,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20001286,38.2612233,140.8485612,0.28,0.72,-9.77,0,0
20001437,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20001620,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20001747,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20001874,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20002003,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20002154,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20002305,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20002456,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20002638,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20002767,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
20002893,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20003022,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20003173,38.2612233,140.8485612,0.24,0.7,-9.82,0,0
20003324,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20003475,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20003658,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20003785,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20003911,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20004041,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20004192,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20004343,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20004494,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20004677,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20004804,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
20004931,38.2612233,140.8485612,0.26,0.74,-9.84,0,0
20005061,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20005212,38.2612233,140.8485612,0.24,0.76,-9.79,0,0
20005363,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20005514,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
20005697,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20005824,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20005951,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20006081,38.2612233,140.8485612,0.28,0.74,-9.82,0,0
20006232,38.2612233,140.8485612,0.24,0.7,-9.81,0,0
20006383,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
20006534,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20006717,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
20006843,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20006971,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20007100,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20007251,38.2612233,140.8485612,0.28,0.76,-9.79,0,0
20007402,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20007553,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
20007736,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
20007863,38.2612233,140.8485612,0.28,0.76,-9.79,0,0
20007989,38.2612233,140.8485612,0.28,0.76,-9.77,0,0
20008119,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20008270,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20008421,38.2612233,140.8485612,0.26,0.74,-9.84,0,0
20008572,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20008755,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20008882,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
20009009,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
20009139,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20009290,38.2612233,140.8485612,0.28,0.74,-9.82,0,0
20009441,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20009592,38.2612233,140.8485612,0.24,0.76,-9.79,0,0
20009777,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20009903,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20010030,38.2612233,140.8485612,0.24,0.7,-9.82,0,0
20010159,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
20010310,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20010461,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20010613,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20010796,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20010923,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20011049,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20011179,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20011330,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
20011481,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20011607,38.2612233,140.8485612,0.3,0.74,-9.79,0,0
20011745,38.2612233,140.8485612,0.3,0.74,-9.81,0,0
20011928,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20012054,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20012199,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20012350,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
20012501,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20012627,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20012765,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20012947,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20013074,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20013219,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20013370,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20013521,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20013647,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20013785,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20013970,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20014097,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20014239,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20014390,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20014541,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
20014667,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20014803,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20014986,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20015113,38.2612233,140.8485612,0.26,0.74,-9.75,0,0
20015256,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20015408,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20015559,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20015685,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20015822,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
20016005,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20016132,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20016275,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20016426,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20016577,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20016705,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20016840,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20017023,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20017150,38.2612233,140.8485612,0.28,0.72,-9.81,0,0
20017293,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20017444,38.2612233,140.8485612,0.24,0.72,-9.84,0,0
20017595,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20017721,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20017859,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20018042,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20018171,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
20018312,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20018463,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20018614,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
20018740,38.2612233,140.8485612,0.24,0.74,-9.79,0,0
20018878,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20019061,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20019188,38.2612233,140.8485612,0.28,0.72,-9.79,0,0
20019331,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20019482,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
20019611,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20019745,38.2612233,140.8485612,0.26,0.7,-9.82,0,0
20019896,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20020079,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20020206,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20020349,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
20020500,38.2612233,140.8485612,0.24,0.76,-9.77,0,0
20020626,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20020763,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20020914,38.2612233,140.8485612,0.26,0.72,-9.84,0,0
20021097,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20021223,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20021367,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20021518,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
20021644,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20021781,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
20021932,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
20022114,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
20022240,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20022385,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20022536,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20022663,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
20022799,38.2612233,140.8485612,0.28,0.72,-9.81,0,0
20022950,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20023133,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20023260,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20023403,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20023554,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20023680,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20023818,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20023969,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20024152,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20024279,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
20024422,38.2612233,140.8485612,0.24,0.76,-9.82,0,0
20024573,38.2612233,140.8485612,0.22,0.74,-9.82,0,0
20024699,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20024837,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20024988,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20025173,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20025305,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20025441,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20025592,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20025719,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20025856,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20026008,38.2612233,140.8485612,0.28,0.72,-9.81,0,0
20026191,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
20026317,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20026461,38.2612233,140.8485612,0.26,0.74,-9.82,0,0
20026612,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20026738,38.2612233,140.8485612,0.28,0.7,-9.79,0,0
20026876,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20027028,38.2612233,140.8485612,0.24,0.72,-9.77,0,0
20027211,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20027338,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
20027481,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20027607,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20027744,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20027895,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
20028046,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20028229,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20028356,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20028499,38.2612233,140.8485612,0.24,0.74,-9.82,0,0
20028625,38.2612233,140.8485612,0.26,0.74,-9.84,0,0
20028762,38.2612233,140.8485612,0.26,0.76,-9.84,0,0
20028913,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
20029064,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20029247,38.2612233,140.8485612,0.28,0.76,-9.81,0,0
20029376,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
20029517,38.2612233,140.8485612,0.3,0.74,-9.81,0,0
20029643,38.2612233,140.8485612,0.28,0.76,-9.77,0,0
20029780,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20029931,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20030082,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20030265,38.2612233,140.8485612,0.28,0.74,-9.77,0,0
20030392,38.2612233,140.8485612,0.28,0.74,-9.75,0,0
20030535,38.2612233,140.8485612,0.24,0.7,-9.77,0,0
20030661,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20030799,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
20030950,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
20031101,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20031284,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20031410,38.2612233,140.8485612,0.26,0.76,-9.81,0,0
20031554,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20031680,38.2612233,140.8485612,0.3,0.74,-9.81,0,0
20031818,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
20031969,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20032120,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20032304,38.2612233,140.8485612,0.28,0.72,-9.82,0,0
20032430,38.2612233,140.8485612,0.24,0.72,-9.81,0,0
20032573,38.2612233,140.8485612,0.3,0.74,-9.81,0,0
20032700,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
20032837,38.2612233,140.8485612,0.22,0.72,-9.77,0,0
20032988,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
20033139,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20033322,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20033449,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20033592,38.2612233,140.8485612,0.28,0.68,-9.79,0,0
20033718,38.2612233,140.8485612,0.24,0.74,-9.84,0,0
20033856,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20034008,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20034159,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20034341,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20034468,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20034612,38.2612233,140.8485612,0.26,0.76,-9.79,0,0
20034738,38.2612233,140.8485612,0.3,0.65,-9.81,0,0
20034876,38.2612233,140.8485612,0.24,0.8,-9.81,0,0
20035028,38.2612233,140.8485612,0.24,0.68,-9.79,0,0
20035179,38.2612233,140.8485612,0.26,0.72,-9.81,0,0
20035362,38.2612233,140.8485612,0.24,0.68,-9.77,0,0
20035489,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20035616,38.2612233,140.8485612,0.26,0.7,-9.82,0,0
20035744,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20035895,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20036046,38.2612233,140.8485612,0.26,0.72,-9.79,0,0
20036197,38.2612233,140.8485612,0.26,0.76,-9.82,0,0
20036380,38.2612233,140.8485612,0.3,0.76,-9.81,0,0
20036509,38.2612233,140.8485612,0.26,0.72,-9.82,0,0
20036636,38.2612233,140.8485612,0.24,0.72,-9.79,0,0
20036763,38.2612233,140.8485612,0.28,0.74,-9.81,0,0
20036913,38.2612233,140.8485612,0.26,0.74,-9.77,0,0
20037064,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20037215,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20037397,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20037524,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20037651,38.2612233,140.8485612,0.28,0.72,-9.77,0,0
20037780,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
20037931,38.2612233,140.8485612,0.24,0.76,-9.81,0,0
20038082,38.2612233,140.8485612,0.26,0.72,-9.77,0,0
20038233,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20038415,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20038542,38.2612233,140.8485612,0.28,0.74,-9.79,0,0
20038669,38.2612233,140.8485612,0.26,0.74,-9.79,0,0
20038799,38.2612233,140.8485612,0.24,0.74,-9.81,0,0
20038950,38.2612233,140.8485612,0.24,0.72,-9.82,0,0
20039101,38.2612233,140.8485612,0.26,0.7,-9.81,0,0
20039252,38.2612233,140.8485612,0.26,0.74,-9.81,0,0
